epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
150,1069.25,1.04583,0.4747,0.80984,0.93359,0.91535,0.91894,0.48313,1.56337,0.68016,0.85517,0.000375041,0.000375041,0.000375041
151,1075.91,1.05203,0.47807,0.81189,0.93081,0.91746,0.93017,0.49822,1.54448,0.66524,0.8545,0.000367967,0.000367967,0.000367967
152,1082.63,1.04608,0.4762,0.81356,0.93893,0.92185,0.93089,0.49164,1.54669,0.67454,0.85281,0.000360894,0.000360894,0.000360894
153,1089.21,1.03291,0.4708,0.80863,0.93918,0.93125,0.92961,0.49129,1.53974,0.6725,0.85052,0.00035382,0.00035382,0.00035382
154,1095.88,1.0164,0.46838,0.80946,0.93134,0.92641,0.93418,0.49936,1.5226,0.66333,0.84931,0.000346747,0.000346747,0.000346747
155,1102.46,1.02254,0.46952,0.80966,0.93133,0.91638,0.92271,0.49026,1.55794,0.6783,0.85328,0.000339673,0.000339673,0.000339673
156,1109.13,1.03719,0.47146,0.81076,0.93377,0.92158,0.92347,0.48997,1.56559,0.67365,0.85517,0.0003326,0.0003326,0.0003326
157,1115.79,1.02753,0.46451,0.80883,0.93641,0.91906,0.9319,0.49907,1.55435,0.66394,0.85461,0.000325526,0.000325526,0.000325526
158,1122.62,1.00877,0.45728,0.80829,0.93441,0.91602,0.92753,0.49799,1.53768,0.67116,0.8537,0.000318453,0.000318453,0.000318453
159,1129.28,0.98423,0.45344,0.8081,0.93236,0.9258,0.92925,0.495,1.55866,0.67626,0.85529,0.000311379,0.000311379,0.000311379
160,1135.95,1.00296,0.45684,0.80902,0.94446,0.92456,0.93797,0.50736,1.55295,0.65802,0.85499,0.000304306,0.000304306,0.000304306
161,1142.57,0.98066,0.45089,0.81012,0.94189,0.92209,0.93619,0.50045,1.54216,0.66664,0.85298,0.000297232,0.000297232,0.000297232
162,1149.21,0.99175,0.45253,0.80694,0.94134,0.92628,0.93411,0.48999,1.56918,0.67737,0.85715,0.000290158,0.000290158,0.000290158
163,1155.82,1.0065,0.45813,0.80725,0.93584,0.92318,0.93069,0.48916,1.55822,0.67464,0.85555,0.000283085,0.000283085,0.000283085
164,1162.44,0.98423,0.452,0.80504,0.92958,0.9279,0.93178,0.48568,1.57469,0.66737,0.85614,0.000276011,0.000276011,0.000276011
165,1169.1,0.98798,0.4591,0.80581,0.92799,0.91359,0.9263,0.48518,1.57046,0.66629,0.85658,0.000268938,0.000268938,0.000268938
166,1175.92,0.98556,0.45227,0.81005,0.93551,0.9215,0.92578,0.49261,1.56109,0.68288,0.85715,0.000261864,0.000261864,0.000261864
167,1182.58,0.97049,0.44782,0.80575,0.93984,0.92632,0.92747,0.49078,1.54642,0.66786,0.85405,0.000254791,0.000254791,0.000254791
168,1189.23,0.94583,0.44294,0.80091,0.93436,0.92724,0.93572,0.49217,1.55578,0.67465,0.85531,0.000247717,0.000247717,0.000247717
169,1195.87,0.94217,0.44112,0.80567,0.9405,0.93006,0.93699,0.49735,1.55653,0.65339,0.85702,0.000240644,0.000240644,0.000240644
170,1202.54,0.96245,0.43929,0.80639,0.93777,0.92161,0.93495,0.5007,1.5534,0.66055,0.85673,0.00023357,0.00023357,0.00023357
171,1209.19,0.94809,0.44609,0.80606,0.93784,0.92324,0.93388,0.49444,1.56382,0.66797,0.85844,0.000226497,0.000226497,0.000226497
172,1215.87,0.95201,0.43963,0.8075,0.93675,0.92596,0.9356,0.49537,1.55927,0.67155,0.85576,0.000219423,0.000219423,0.000219423
173,1222.5,0.96577,0.44099,0.80476,0.92655,0.92502,0.934,0.49563,1.56326,0.67909,0.85613,0.000212349,0.000212349,0.000212349
174,1229.15,0.94592,0.43726,0.80407,0.94658,0.91919,0.94055,0.49239,1.56894,0.6801,0.85702,0.000205276,0.000205276,0.000205276
175,1236,0.94652,0.43647,0.80669,0.93791,0.92361,0.94052,0.49779,1.55941,0.667,0.85623,0.000198202,0.000198202,0.000198202
176,1242.67,0.96506,0.44239,0.8059,0.94442,0.9264,0.93659,0.49445,1.5747,0.67439,0.85729,0.000191129,0.000191129,0.000191129
177,1249.26,0.92709,0.42989,0.80425,0.94602,0.93423,0.94145,0.49222,1.57159,0.66512,0.85653,0.000184055,0.000184055,0.000184055
178,1255.92,0.90287,0.42586,0.80304,0.93839,0.92611,0.93675,0.49729,1.55687,0.67759,0.85529,0.000176982,0.000176982,0.000176982
179,1262.54,0.91343,0.42441,0.7992,0.93476,0.92757,0.93601,0.50058,1.55285,0.66947,0.85434,0.000169908,0.000169908,0.000169908
